# video_id	published	timestamp	chapter	video_title
jjaFnKtytqI	2026-06-08	00:53:00	Snoring, Sleep Apnea & Testing	Eating for Better Sleep & Foods that Improve Metabolic Health | Dr. Marie-Pierre St-Onge
jjaFnKtytqI	2026-06-08	00:56:46	Kefir; Coffee Mannooligosaccharides & Weight Loss; Ginger; Fiber	Eating for Better Sleep & Foods that Improve Metabolic Health | Dr. Marie-Pierre St-Onge
jjaFnKtytqI	2026-06-08	01:11:23	Food Timing & Burning Fat, Tool: Early Meals	Eating for Better Sleep & Foods that Improve Metabolic Health | Dr. Marie-Pierre St-Onge
jjaFnKtytqI	2026-06-08	01:17:20	Medium-Chain Triglycerides (MCTs), Body Composition & Weight Loss	Eating for Better Sleep & Foods that Improve Metabolic Health | Dr. Marie-Pierre St-Onge
jjaFnKtytqI	2026-06-08	01:22:54	Tools: Eating for Sleep & Metabolism; Portion Size; Portfolio Diet	Eating for Better Sleep & Foods that Improve Metabolic Health | Dr. Marie-Pierre St-Onge
jjaFnKtytqI	2026-06-08	01:34:38	Corn Oil, Seed Oils & Processed Foods, Smoke Points	Eating for Better Sleep & Foods that Improve Metabolic Health | Dr. Marie-Pierre St-Onge
jjaFnKtytqI	2026-06-08	01:41:20	Industry-Sponsored Studies	Eating for Better Sleep & Foods that Improve Metabolic Health | Dr. Marie-Pierre St-Onge
jjaFnKtytqI	2026-06-08	01:50:41	Supplements, Whole Foods, Fiber	Eating for Better Sleep & Foods that Improve Metabolic Health | Dr. Marie-Pierre St-Onge
GkG1hMhIQ_Q	2026-06-04	00:00:00	Nolan Williams	Essentials: Psychedelics & Neurostimulation for Brain Rewiring | Dr. Nolan Williams
GkG1hMhIQ_Q	2026-06-04	00:00:26	Depression	Essentials: Psychedelics & Neurostimulation for Brain Rewiring | Dr. Nolan Williams
GkG1hMhIQ_Q	2026-06-04	00:02:51	Heart & Mind Connection, Transcranial Magnetic Stimulation (TMS)	Essentials: Psychedelics & Neurostimulation for Brain Rewiring | Dr. Nolan Williams
GkG1hMhIQ_Q	2026-06-04	00:05:21	TMS for Depression	Essentials: Psychedelics & Neurostimulation for Brain Rewiring | Dr. Nolan Williams
GkG1hMhIQ_Q	2026-06-04	00:07:52	SSRIs & Chemical imbalance, TMS, Psychedelics	Essentials: Psychedelics & Neurostimulation for Brain Rewiring | Dr. Nolan Williams
GkG1hMhIQ_Q	2026-06-04	00:13:51	Psilocybin, MDMA, Trauma	Essentials: Psychedelics & Neurostimulation for Brain Rewiring | Dr. Nolan Williams
GkG1hMhIQ_Q	2026-06-04	00:16:48	MDMA Clinical Trials & PTSD; Psilocybin & Depression	Essentials: Psychedelics & Neurostimulation for Brain Rewiring | Dr. Nolan Williams
GkG1hMhIQ_Q	2026-06-04	00:18:46	Psilocybin, Brain Connectivity & Depression	Essentials: Psychedelics & Neurostimulation for Brain Rewiring | Dr. Nolan Williams
GkG1hMhIQ_Q	2026-06-04	00:21:07	Ibogaine, Empathy; Psychedelic Breakthrough & Risk	Essentials: Psychedelics & Neurostimulation for Brain Rewiring | Dr. Nolan Williams
GkG1hMhIQ_Q	2026-06-04	00:27:44	Ayahuasca, Behavior Change, Prisoners	Essentials: Psychedelics & Neurostimulation for Brain Rewiring | Dr. Nolan Williams
GkG1hMhIQ_Q	2026-06-04	00:31:54	Stanford Accelerated Intelligent Neuromodulation Therapy (SAINT)	Essentials: Psychedelics & Neurostimulation for Brain Rewiring | Dr. Nolan Williams
GkG1hMhIQ_Q	2026-06-04	00:35:56	Acknowledgements	Essentials: Psychedelics & Neurostimulation for Brain Rewiring | Dr. Nolan Williams
_DfqnpSbMfE	2026-06-01	00:00:00	Abud Bakri	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	00:03:33	What are Peptides?, Receptors	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	00:06:26	BPC-157, Discovery, Animal Proteins	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	00:11:19	BPC-157, Animal Data, Regeneration	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	00:14:51	BPC-157, Regeneration & Healing, Neurological Effects	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	00:19:27	Adverse Events, Clinical Trials & Legality of BPC-157	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	00:29:41	GLPs & Compounding Pharmacy; Peptides & Gray Market	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	00:35:25	Manufacturing, Compounding Pharmacies, Gray Market, Black Market	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	00:41:32	Peptides & Tumor Growth?; Angiogenesis	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	00:47:01	Pharmaceutical Patents, Clinical Trials for BPC-157, Potential Outcomes	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	00:54:19	BPC-157 Healing, Patient Experiences	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	01:01:22	Physician Counsel, FDA Legality, Malpractice	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	01:07:25	Pinealon, Epithalon, Discovery; Sleep & Cognitive Performance, Risks	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	01:19:55	Pineal Age Deterioration, Epithalon, Eye Health	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	01:29:38	Thymus, Age Shrinkage; Thymosin Alpha-1, Immune Function	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	01:38:13	TB-500; Pet Health; Thymic Peptide Doses, Thymulin, Zinc	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	01:50:33	GHK-Cu (Copper GHK), Collagen	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	01:55:32	Illness Recovery, Thymic Score, Tool: Blood Test & Immune Cell Counts	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	02:04:01	Growth Hormone Secretagogues, Age Decline, Cancer Risk, Insulin	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	02:15:36	GHK-Cu, Topical Cream, Red Light Therapy	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	02:20:25	GLPs, Discovery, Physical & Cognitive Long-Term Effects, Fertility	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	02:33:53	Retatrutide; Drug Patents & Nomenclature	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
_DfqnpSbMfE	2026-06-01	02:39:03	Peptides: Women Reproductive Disorders; TBI, Neurologic Effect; Safe Sources	Peptides: The Science, Uses & Safety | Dr. Abud Bakri
PlQyGIIAGNo	2026-05-28	00:00:00	Grief	The Science & Process of Healing from Grief | Huberman Lab Essentials
PlQyGIIAGNo	2026-05-28	00:01:47	Myths of Grief, Kubler-Ross & fMRI	The Science & Process of Healing from Grief | Huberman Lab Essentials
PlQyGIIAGNo	2026-05-28	00:03:56	Brain Mapping Experiment, Proximity	The Science & Process of Healing from Grief | Huberman Lab Essentials
PlQyGIIAGNo	2026-05-28	00:07:05	Inferior Parietal Lobule; Space, Time & Closeness	The Science & Process of Healing from Grief | Huberman Lab Essentials
PlQyGIIAGNo	2026-05-28	00:09:20	Episodic Memory & Remapping After Loss	The Science & Process of Healing from Grief | Huberman Lab Essentials
PlQyGIIAGNo	2026-05-28	00:13:41	Tool: Dedicated Time, Counterfactual Thinking & Guilt	The Science & Process of Healing from Grief | Huberman Lab Essentials
PlQyGIIAGNo	2026-05-28	00:15:30	Oxytocin & Individual Differences in Grief	The Science & Process of Healing from Grief | Huberman Lab Essentials
PlQyGIIAGNo	2026-05-28	00:16:30	Prairie Voles, Monogamy & Nucleus Accumbens	The Science & Process of Healing from Grief | Huberman Lab Essentials
PlQyGIIAGNo	2026-05-28	00:21:58	Vagal Tone, Emotional Disclosure & Bereavement Writing Study	The Science & Process of Healing from Grief | Huberman Lab Essentials
PlQyGIIAGNo	2026-05-28	00:26:51	Cortisol Rhythms, Complicated Grief & Sunlight	The Science & Process of Healing from Grief | Huberman Lab Essentials
PlQyGIIAGNo	2026-05-28	00:30:57	Rational Grieving, Neuroplasticity & NSDR	The Science & Process of Healing from Grief | Huberman Lab Essentials
s95KFJ2efm4	2026-05-25	00:00:00	Jeff Cavaliere	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	00:02:43	Lower Back, Back Pain	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	00:10:06	Tool: Exercises for Lower Back Pain & Strengthen Glutes	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	00:18:05	Walking Exercises to Strengthen Glutes	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	00:23:23	Small Focused Exercises & Timing; Workout Soreness & Pain	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	00:27:08	Tools: “Old Man” Test, Functional Strength Tests	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	00:35:08	Sports, Movement Imbalance	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	00:40:57	Tool: Training Like An Athlete	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	00:48:28	Inner Elbow Pain, Tool: Grip Modification	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	00:54:21	Shoulder, Rotator Cuff Training, Tool: External Rotation Exercise	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	01:06:50	Tool: Neck Training; Women, Posture	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	01:15:20	Longevity, Strength & Agility; Pain & Construction Zone Analogy	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	01:21:12	Cardio, Bike, Jumping Rope; Fat Loss: Zone 2 or HIIT?	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	01:29:27	Nutrition, Tools: Calorie Counting; Plate Method	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	01:40:18	Foot Stability, Tool: Foot Strength Test; Longevity	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	01:49:53	Warm-Up Sets; Reps in Reserve or Train to Failure?; Work Sets	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
s95KFJ2efm4	2026-05-25	02:00:30	Training Frequency; Tool: Real-Life Constraints, Split the Splits	Build Muscle, Great Posture & Resilience to Injury | Jeff Cavaliere
MOPqSEK6GvA	2026-05-21	00:00:00	Speech & Language	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
MOPqSEK6GvA	2026-05-21	00:00:23	Speech vs Language, Pragmatics, Semantics & Syntax	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
MOPqSEK6GvA	2026-05-21	00:03:11	Larynx, Vocal Folds & Shaping the Breath	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
MOPqSEK6GvA	2026-05-21	00:05:35	Crying & Laughter, Vocalizations vs Speech	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
MOPqSEK6GvA	2026-05-21	00:06:37	Paralysis, Brainstem Stroke, ALS & Locked-In Syndrome	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
MOPqSEK6GvA	2026-05-21	00:09:14	BRAVO Trial, Pancho & First Patient	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
MOPqSEK6GvA	2026-05-21	00:11:07	Brain Surgery, Electrode Array & Decoding Speech	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
MOPqSEK6GvA	2026-05-21	00:12:53	AI, 50-Word Vocabulary & Autocorrect	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
MOPqSEK6GvA	2026-05-21	00:14:27	Neuralink, Brain-Machine Interfaces & Augmentation Ethics	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
MOPqSEK6GvA	2026-05-21	00:19:23	Avatars, Facial Expressions & Non-Verbal Communication	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
MOPqSEK6GvA	2026-05-21	00:22:50	Stuttering, Anxiety & Speech vs Language	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
MOPqSEK6GvA	2026-05-21	00:26:02	Tool: Stuttering Therapy & Auditory Feedback	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
MOPqSEK6GvA	2026-05-21	00:27:34	Recap & Acknowledgments	Essentials: The Science of Learning & Speaking Languages | Dr. Eddie Chang
Q2hOryHdgAk	2026-05-18	00:00:00	Nick Epley	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	00:02:29	Assumptions about Other Thoughts; Inferring Behavior	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	00:09:03	Eye Gaze, Social Cues	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	00:17:18	Tone, Voice vs Writing; AI; Public Figures & Ambiguity	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	00:29:59	Importance of Social Connection, Communication Types	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	00:37:18	Social Isolation, Self-Worth	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	00:44:16	Social Media, Conversation & Responsiveness	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	00:47:52	Social Connection & Cooperation; Adopted Children	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	00:57:04	Connecting with Strangers, Manners	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	01:02:52	Fear of Strangers, Tool: Small Moments for Connection	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	01:10:28	Connection to Humanity, Strangers; Extroversion & Well-Being	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	01:22:26	Social Anxiety & Changing Beliefs; 100 Days of Rejection	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	01:33:52	Perceived Creepiness, Social Anxiety; Developing Social Skills	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	01:43:00	Initiating Conversation, Testing Cues, Pessimistic Expectations	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	01:47:00	Social Gatherings; Blessings of Children with Down Syndrome	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	01:59:43	Parents, Shame, Children Challenges; Supporting Kids’ Pursuits	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	02:09:17	Outdoors, Hunters, Conservation, Social Connection	How to Overcome Social Anxiety | Dr. Nick Epley
Q2hOryHdgAk	2026-05-18	02:17:39	Modeling Social Interactions for Kids, Tool: Habits Awareness	How to Overcome Social Anxiety | Dr. Nick Epley
916vhhUsmgE	2026-05-14	00:00:00	Aggression, Types of Aggression	Understanding & Controlling Aggression | Huberman Lab Essentials
916vhhUsmgE	2026-05-14	00:01:43	Context, Aggression vs Sadness	Understanding & Controlling Aggression | Huberman Lab Essentials
916vhhUsmgE	2026-05-14	00:03:11	Hydraulic Pressure Model of Aggression	Understanding & Controlling Aggression | Huberman Lab Essentials
916vhhUsmgE	2026-05-14	00:06:40	Brain Areas for Aggression, Ventromedial Hypothalamus	Understanding & Controlling Aggression | Huberman Lab Essentials
916vhhUsmgE	2026-05-14	00:13:53	Biting, Neural Circuits of Physical Aggression	Understanding & Controlling Aggression | Huberman Lab Essentials
916vhhUsmgE	2026-05-14	00:16:19	Estrogen & Aggression, Testosterone & Competitiveness	Understanding & Controlling Aggression | Huberman Lab Essentials
916vhhUsmgE	2026-05-14	00:19:47	Seasonality, Sunlight, Melatonin & Aggression	Understanding & Controlling Aggression | Huberman Lab Essentials
916vhhUsmgE	2026-05-14	00:22:00	Cortisol, Serotonin & Aggression	Understanding & Controlling Aggression | Huberman Lab Essentials
916vhhUsmgE	2026-05-14	00:23:45	Tool: Reduce Cortisol with Sunlight & Sauna; Ashwagandha	Understanding & Controlling Aggression | Huberman Lab Essentials
916vhhUsmgE	2026-05-14	00:27:49	Irritability, Aggression & Genetics; Seasonality	Understanding & Controlling Aggression | Huberman Lab Essentials
916vhhUsmgE	2026-05-14	00:30:39	Tool: ADHD, Acetyl-L Carnitine & Aggressive Behavior	Understanding & Controlling Aggression | Huberman Lab Essentials
e89rVf4Pf0k	2026-05-11	00:00:00	Kentaro Fujita	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	00:03:08	Marshmallow Tests, Self-Control; Adult Modeling	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	00:08:24	Criticism of Marshmallow Tests, Learning Self-Control	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	00:17:34	Movement & Motivation	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	00:21:42	Doing Hard Things; Exhaustion & Depletion Effect	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	00:29:02	Willpower vs Self-Control, Improving Self-Control	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	00:34:27	Aspiration or Fear for Motivation, Long- vs Short-Term Outcomes	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	00:40:55	Self-Control Toolkit, Tool: Failure & Exploration	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	00:48:28	Motivation Warm-Up?, Tools: Mindset; Motivation Orientation	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	00:57:30	Imperfect Conditions, Self-Control Conflicts, Tool: Why vs How	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	01:05:25	Tool: "Whys" & Motivation Goals	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	01:11:26	Competition, Tool: Motivation Types	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	01:18:33	Abstinence vs Moderation, Consistency vs Rigidity	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	01:27:48	Burnout; "Invisible" Goals, Single Goal & Trade-Offs	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	01:35:17	Intrinsic Motivation for Sustained Goals	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	01:41:53	Meaning in Simple Tasks, Ikigai	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	01:49:03	Self-Control Failure, Tools: Distancing, 3rd Person & Heros	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	01:55:04	Words as Motivation, Visualization, Social Validation	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	02:03:51	Music, Anchors, Nostalgia	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	02:06:46	Intrinsic vs Extrinsic Motivation, Job & Salary	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	02:14:11	Mindfulness & Taking Breaks, Wabi-Sabi & Imperfection, Ikigai	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
e89rVf4Pf0k	2026-05-11	02:20:56	Future Directions	Master Self Control & Overcome Procrastination | Dr. Kentaro Fujita
aKDzF_fMMrc	2026-05-07	00:00:00	Casey Halpern	Essentials: Compulsive Behaviors & Deep Brain Stimulation | Dr. Casey Halpern
aKDzF_fMMrc	2026-05-07	00:00:20	Neurosurgery, Deep Brain Stimulation	Essentials: Compulsive Behaviors & Deep Brain Stimulation | Dr. Casey Halpern
aKDzF_fMMrc	2026-05-07	00:04:19	Obsessive-Compulsive Disorder (OCD) & Treatments	Essentials: Compulsive Behaviors & Deep Brain Stimulation | Dr. Casey Halpern
aKDzF_fMMrc	2026-05-07	00:10:11	OCD Brain Areas, Addiction	Essentials: Compulsive Behaviors & Deep Brain Stimulation | Dr. Casey Halpern
aKDzF_fMMrc	2026-05-07	00:12:34	Nucleus Accumbens, Risk & Rewards; Binge Eating Disorder	Essentials: Compulsive Behaviors & Deep Brain Stimulation | Dr. Casey Halpern
aKDzF_fMMrc	2026-05-07	00:16:50	Non-Invasive Brain Stimulation, Transcranial Magnetic Stimulation	Essentials: Compulsive Behaviors & Deep Brain Stimulation | Dr. Casey Halpern
aKDzF_fMMrc	2026-05-07	00:24:33	Awareness of Cravings, Severe Binge Eating Disorder	Essentials: Compulsive Behaviors & Deep Brain Stimulation | Dr. Casey Halpern
aKDzF_fMMrc	2026-05-07	00:28:38	Artificial Intelligence/Machine Learning & Predicting Impulsive Behavior	Essentials: Compulsive Behaviors & Deep Brain Stimulation | Dr. Casey Halpern
aKDzF_fMMrc	2026-05-07	00:32:44	Acknowledgements	Essentials: Compulsive Behaviors & Deep Brain Stimulation | Dr. Casey Halpern
cWCs7dxrt-A	2026-05-04	00:00:00	Paul Conti	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	00:02:51	Self View; Tool: What's Going Right?; State Dependence	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	00:12:44	Tool: Compassionate Curiosity; Falseness; Social Media	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	00:21:00	Doing vs Thinking; Self-Reflection	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	00:29:55	External vs Internal Processing, Balance	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	00:42:26	Quiet vs Verbal; Questions to Learn About Self	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	00:53:17	Examined Life & Reflection; Changing Unwanted Behavior	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	01:02:54	Making Positive Changes, Problem Solving	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	01:09:03	Behavior Pattern Insight & Reclaiming Agency	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	01:17:06	Agency & Control; Getting in Your Own Way	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	01:22:49	Trauma, Living Intentionally; Internal Turmoil	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	01:29:08	Intrusive Thoughts, Tool: Self Talk Awareness; Dreams	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	01:35:23	Trauma & Emotions; Healing Childhood Trauma	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	01:43:32	Photographs, Positive Climate for the Mind; Spirituality, Good & Evil	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	01:52:53	Happiness & Expectations; Death, Living a Good Life	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
cWCs7dxrt-A	2026-05-04	02:03:10	Book Writing; Acknowledgements	Tools to Bolster Your Mental Health & Confidence | Dr. Paul Conti
qUUfucHC7tU	2026-04-30	00:00:00	Sugar	Control Sugar Cravings & Metabolism with Science-Based Tools | Huberman Lab Essentials
qUUfucHC7tU	2026-04-30	00:00:37	Hunger, Hormones & Blood Glucose	Control Sugar Cravings & Metabolism with Science-Based Tools | Huberman Lab Essentials
qUUfucHC7tU	2026-04-30	00:03:03	Fructose vs Glucose, Controlling Hunger	Control Sugar Cravings & Metabolism with Science-Based Tools | Huberman Lab Essentials
qUUfucHC7tU	2026-04-30	00:06:30	Brain Circuits: Sweet Taste & Nutritive Pathways	Control Sugar Cravings & Metabolism with Science-Based Tools | Huberman Lab Essentials
qUUfucHC7tU	2026-04-30	00:09:27	Sweet Taste & Dopamine	Control Sugar Cravings & Metabolism with Science-Based Tools | Huberman Lab Essentials
qUUfucHC7tU	2026-04-30	00:11:58	Gut & Blood Glucose; Tool: Sugar Cravings & Hidden Sugars	Control Sugar Cravings & Metabolism with Science-Based Tools | Huberman Lab Essentials
qUUfucHC7tU	2026-04-30	00:14:20	Glycemic Index, Tool: Food Choices, Fiber & Sugar Intake	Control Sugar Cravings & Metabolism with Science-Based Tools | Huberman Lab Essentials
qUUfucHC7tU	2026-04-30	00:18:22	Glutamine Supplementation, Leaky Gut & Sugar Cravings	Control Sugar Cravings & Metabolism with Science-Based Tools | Huberman Lab Essentials
qUUfucHC7tU	2026-04-30	00:20:44	Tools: Lemon Juice & Cinnamon to Blunt Blood Glucose	Control Sugar Cravings & Metabolism with Science-Based Tools | Huberman Lab Essentials
qUUfucHC7tU	2026-04-30	00:25:05	Berberine & Potent Molecules to Regulate Blood Glucose	Control Sugar Cravings & Metabolism with Science-Based Tools | Huberman Lab Essentials
qUUfucHC7tU	2026-04-30	00:26:47	Tool: Quality Sleep & Sugar Cravings	Control Sugar Cravings & Metabolism with Science-Based Tools | Huberman Lab Essentials
sQcS6f2qYoQ	2026-04-27	00:00:00	Scott Galloway	Male Roles, Obligations and Options for Building a Fulfilling Life | Scott Galloway
sQcS6f2qYoQ	2026-04-27	00:02:45	Mentoring Young Men	Male Roles, Obligations and Options for Building a Fulfilling Life | Scott Galloway
sQcS6f2qYoQ	2026-04-27	00:06:16	Positive Masculinity Defined	Male Roles, Obligations and Options for Building a Fulfilling Life | Scott Galloway
sQcS6f2qYoQ	2026-04-27	00:16:33	Men & Goals, Role Models, Technology; Relationships	Male Roles, Obligations and Options for Building a Fulfilling Life | Scott Galloway
sQcS6f2qYoQ	2026-04-27	00:26:34	Elon Musk; Big Tech	Male Roles, Obligations and Options for Building a Fulfilling Life | Scott Galloway
